"Estadillo";"Especie";"Cla";"Subclase";"CatDes";"Tipo";"Densidad";"NumPies";"Hm"
"0610";"237";"A";"4";"3";"1";"1";;
"0612";"024";"A";"1";"1";"1";"1";;
"0612";"024";"A";"1";"3";"1";"1";;
"0612";"024";"A";"1";"4";"1";;2;40
"0612";"045";"A";"1";"1";"6";"2";;
"0612";"237";"A";"1";"2";"1";"1";;
"0613";"024";"A";"1";"3";"1";"2";;
"0613";"024";"A";"1";"4";"1";;5;15
"0613";"237";"A";"1";"2";"1";"3";;
"0613";"237";"A";"1";"3";"1";"3";;
"0614";"024";"A";"1";"2";"1";"1";;
"0614";"024";"A";"1";"3";"2";"1";;
"0614";"024";"A";"1";"4";"2";;5;20
"0615";"237";"A";"1";"1";"1";"3";;
"0615";"237";"A";"1";"2";"1";"3";;
"0616";"024";"A";"1";"2";"1";"2";;
"0616";"045";"A";"1";"1";"6";"3";;
"0616";"045";"A";"1";"2";"6";"3";;
"0616";"045";"A";"1";"3";"6";"1";;
"0616";"045";"A";"1";"4";"6";;2;20
"0616";"237";"A";"1";"1";"6";"3";;
"0616";"237";"A";"1";"2";"6";"3";;
"0616";"237";"A";"1";"3";"6";"1";;
"0617";"024";"A";"1";"1";"1";"2";;
"0618";"024";"A";"1";"1";"1";"1";;
"0618";"024";"A";"1";"2";"1";"1";;
"0618";"237";"A";"1";"1";"6";"1";;
"0618";"237";"A";"1";"2";"6";"2";;
"0618";"237";"A";"1";"3";"6";"2";;
"0618";"237";"A";"1";"4";"1";;1;20
"0619";"024";"A";"3E";"1";"1";"1";;
"0619";"024";"A";"3E";"4";"1";;3;20
"0619";"045";"A";"3E";"1";"6";"1";;
"0619";"237";"A";"3E";"1";"6";"3";;
"0619";"237";"A";"3E";"2";"6";"3";;
"0619";"237";"A";"3E";"3";"6";"1";;
"0620";"024";"A";"1";"3";"1";"1";;
"0620";"045";"A";"1";"1";"6";"1";;
"0620";"237";"A";"1";"2";"1";"3";;
"0620";"237";"A";"1";"3";"1";"2";;
"0620";"237";"A";"1";"4";"1";;1;25
"0621";"024";"A";"1";"4";"2";;3;30
"0623";"097";"A";"1";"1";"6";"1";;
"0623";"097";"A";"1";"2";"6";"2";;
"0623";"097";"A";"1";"3";"6";"2";;
"0623";"097";"A";"1";"4";"6";;9;30
"0632";"237";"A";"1";"2";"1";"2";;
"0635";"024";"A";"1";"2";"1";"1";;
"0635";"024";"A";"1";"3";"1";"1";;
"0635";"024";"A";"1";"4";"1";;2;25
"0635";"045";"A";"1";"1";"1";"1";;
"0641";"024";"A";"1";"1";"1";"1";;
"0641";"024";"A";"1";"4";"1";;8;30
"0642";"045";"A";"1";"1";"6";"3";;
"0642";"045";"A";"1";"2";"3";"3";;
"0642";"045";"A";"1";"3";"3";"3";;
"0642";"045";"A";"1";"4";"3";;4;19
"0644";"045";"A";"1";"1";"1";"1";;
"0646";"045";"A";"1";"2";"3";"2";;
"0646";"045";"A";"1";"3";"3";"1";;
"0646";"237";"A";"1";"1";"6";"2";;
"0646";"237";"A";"1";"2";"6";"3";;
"0646";"237";"A";"1";"3";"6";"2";;
"0649";"024";"A";"1";"1";"1";"1";;
"0649";"024";"A";"1";"2";"1";"1";;
"0649";"045";"A";"1";"1";"6";"2";;
"0649";"045";"A";"1";"2";"6";"2";;
"0649";"237";"A";"1";"1";"6";"2";;
"0649";"237";"A";"1";"2";"6";"3";;
"0649";"237";"A";"1";"3";"1";"1";;
"0650";"024";"A";"1";"2";"1";"1";;
"0650";"024";"A";"1";"4";"1";;1;20
"0650";"045";"A";"1";"1";"6";"3";;
"0650";"045";"A";"1";"2";"6";"3";;
"0650";"045";"A";"1";"3";"6";"2";;
"0650";"045";"A";"1";"4";"6";;2;23
"0650";"237";"A";"1";"1";"1";"2";;
"0650";"237";"A";"1";"2";"1";"2";;
"0650";"237";"A";"1";"3";"1";"1";;
"0651";"045";"A";"1";"1";"6";"3";;
"0651";"045";"A";"1";"2";"6";"2";;
"0651";"045";"A";"1";"3";"3";"1";;
"0651";"237";"A";"1";"1";"6";"2";;
"0651";"237";"A";"1";"2";"6";"2";;
"0651";"237";"A";"1";"3";"1";"2";;
"0653";"024";"A";"1";"1";"1";"1";;
"0653";"024";"A";"1";"4";"1";;1;45
"0653";"045";"A";"1";"1";"6";"3";;
"0653";"045";"A";"1";"2";"6";"3";;
"0653";"045";"A";"1";"3";"3";"2";;
"0653";"237";"A";"1";"1";"6";"1";;
"0653";"237";"A";"1";"2";"6";"2";;
"0653";"237";"A";"1";"3";"6";"2";;
"0654";"024";"A";"1";"1";"1";"1";;
"0654";"024";"A";"1";"2";"1";"1";;
"0654";"024";"A";"1";"3";"1";"2";;
"0654";"024";"A";"1";"4";"1";;2;25
"0654";"237";"A";"1";"1";"6";"2";;
"0654";"237";"A";"1";"2";"6";"3";;
"0654";"237";"A";"1";"3";"6";"2";;
"0654";"237";"A";"1";"4";"1";;1;19
"0655";"024";"A";"1";"1";"1";"1";;
"0655";"024";"A";"1";"3";"1";"1";;
"0655";"024";"A";"1";"4";"1";;2;18
"0655";"045";"A";"1";"2";"1";"1";;
"0655";"237";"A";"1";"1";"1";"1";;
"0655";"237";"A";"1";"2";"6";"3";;
"0655";"237";"A";"1";"3";"6";"2";;
"0656";"045";"A";"1";"1";"6";"1";;
"0656";"045";"A";"1";"2";"6";"1";;
"0656";"237";"A";"1";"1";"1";"2";;
"0656";"237";"A";"1";"2";"1";"3";;
"0656";"237";"A";"1";"3";"1";"2";;
"0656";"237";"A";"1";"4";"1";;4;19
"0657";"237";"A";"1";"1";"6";"2";;
"0657";"237";"A";"1";"2";"6";"3";;
"0659";"025";"A";"3E";"1";"1";"1";;
"0659";"025";"A";"3E";"2";"1";"1";;
"0659";"025";"A";"3E";"3";"1";"1";;
"0659";"045";"A";"3E";"1";"6";"2";;
"0659";"045";"A";"3E";"2";"6";"3";;
"0659";"237";"A";"3E";"1";"6";"2";;
"0659";"237";"A";"3E";"2";"6";"2";;
"0659";"237";"A";"3E";"3";"1";"1";;
"0660";"025";"A";"3E";"4";"1";;1;18
"0660";"037";"A";"3E";"1";"6";"2";;
"0660";"037";"A";"3E";"2";"6";"3";;
"0660";"215";"A";"3E";"1";"6";"2";;
"0660";"215";"A";"3E";"2";"6";"2";;
"0660";"215";"A";"3E";"3";"6";"2";;
"0660";"237";"A";"3E";"1";"6";"1";;
"0660";"237";"A";"3E";"2";"6";"2";;
"0660";"237";"A";"3E";"3";"6";"1";;
"0661";"004";"A";"1";"1";"6";"3";;
"0661";"004";"A";"1";"2";"6";"3";;
"0661";"025";"A";"1";"4";"1";;1;25
"0661";"037";"A";"1";"1";"1";"2";;
"0662";"025";"A";"1";"3";"1";"1";;
"0662";"215";"A";"1";"1";"1";"1";;
"0662";"215";"A";"1";"2";"1";"1";;
"0662";"215";"A";"1";"4";"1";;2;15
"0663";"025";"A";"1";"1";"1";"1";;
"0663";"025";"A";"1";"4";"1";;1;25
"0663";"045";"A";"1";"1";"6";"2";;
"0663";"045";"A";"1";"2";"6";"2";;
"0663";"045";"A";"1";"3";"3";"1";;
"0663";"045";"A";"1";"4";"1";;1;32
"0663";"215";"A";"1";"1";"6";"3";;
"0663";"215";"A";"1";"2";"6";"3";;
"0663";"215";"A";"1";"3";"6";"3";;
"0663";"215";"A";"1";"4";"6";;2;25
"0664";"025";"A";"1";"1";"1";"1";;
"0664";"025";"A";"1";"2";"1";"2";;
"0664";"025";"A";"1";"3";"1";"2";;
"0664";"025";"A";"1";"4";"1";;2;22
"0667";"025";"A";"1";"1";"1";"2";;
"0667";"025";"A";"1";"2";"1";"1";;
"0667";"045";"A";"1";"1";"1";"2";;
"0667";"045";"A";"1";"2";"6";"2";;
"0668";"025";"A";"1";"4";"1";;2;16
"0669";"025";"A";"1";"4";"1";;3;23
"0669";"045";"A";"1";"1";"6";"3";;
"0669";"045";"A";"1";"2";"6";"3";;
"0669";"045";"A";"1";"3";"3";"2";;
"0669";"045";"A";"1";"4";"3";;11;32
"0670";"002";"A";"1";"1";"3";"2";;
"0670";"002";"A";"1";"2";"6";"2";;
"0670";"025";"A";"1";"1";"1";"1";;
"0670";"025";"A";"1";"2";"1";"1";;
"0670";"037";"A";"1";"1";"6";"2";;
"0670";"037";"A";"1";"2";"6";"3";;
"0670";"476";"A";"1";"1";"6";"2";;
"0670";"476";"A";"1";"2";"6";"3";;
"0672";"021";"A";"1";"2";"1";"1";;
"0672";"037";"A";"1";"1";"6";"2";;
"0672";"037";"A";"1";"2";"6";"2";;
"0673";"021";"A";"1";"1";"1";"1";;
"0673";"021";"A";"1";"2";"1";"1";;
"0673";"021";"A";"1";"4";"1";;1;21
"0673";"037";"A";"1";"1";"6";"3";;
"0673";"037";"A";"1";"2";"6";"2";;
"0674";"021";"A";"1";"1";"1";"1";;
"0674";"021";"A";"1";"2";"1";"1";;
"0674";"021";"A";"1";"4";"1";;1;16
"0674";"037";"A";"1";"1";"6";"3";;
"0674";"037";"A";"1";"2";"6";"1";;
"0680";"025";"A";"4";"3";"1";"1";;
"0680";"025";"A";"4";"4";"1";;1;25
"0680";"045";"A";"4";"1";"1";"1";;
"0682";"024";"A";"1";"1";"1";"1";;
"0682";"024";"A";"1";"4";"1";;1;30
"0682";"045";"A";"1";"1";"6";"1";;
"0682";"045";"A";"1";"2";"1";"1";;
"0682";"237";"A";"1";"1";"6";"2";;
"0682";"237";"A";"1";"2";"6";"2";;
"0682";"237";"A";"1";"3";"6";"2";;
"0682";"237";"A";"1";"4";"1";;1;23
"0683";"024";"A";"1";"1";"1";"1";;
"0683";"024";"A";"1";"3";"1";"1";;
"0683";"045";"A";"1";"1";"6";"3";;
"0683";"045";"A";"1";"2";"6";"2";;
"0683";"045";"A";"1";"3";"6";"2";;
"0683";"045";"A";"1";"4";"6";;6;21
"0683";"237";"A";"1";"1";"1";"1";;
"0683";"237";"A";"1";"2";"1";"1";;
"0684";"024";"A";"4";"4";"1";;1;33
"0684";"045";"A";"4";"1";"6";"3";;
"0684";"045";"A";"4";"2";"6";"3";;
"0684";"045";"A";"4";"3";"6";"2";;
"0684";"045";"A";"4";"4";"6";;2;19
"0684";"237";"A";"4";"2";"1";"1";;
"0685";"024";"A";"1";"1";"1";"1";;
"0685";"024";"A";"1";"2";"2";"1";;
"0685";"024";"A";"1";"3";"2";"2";;
"0685";"024";"A";"1";"4";"2";;12;25
"0685";"045";"A";"1";"1";"1";"1";;
"0685";"237";"A";"1";"2";"1";"1";;
"0686";"045";"A";"1";"1";"3";"2";;
"0686";"045";"A";"1";"2";"3";"2";;
"0686";"237";"A";"1";"1";"6";"1";;
"0686";"237";"A";"1";"2";"6";"1";;
"0689";"024";"A";"1";"1";"1";"1";;
"0689";"024";"A";"1";"2";"1";"1";;
"0689";"024";"A";"1";"4";"1";;2;27
"0689";"045";"A";"1";"1";"6";"2";;
"0689";"045";"A";"1";"2";"6";"2";;
"0689";"237";"A";"1";"1";"1";"1";;
"0689";"237";"A";"1";"2";"1";"2";;
"0689";"237";"A";"1";"3";"1";"1";;
"0690";"024";"A";"1";"3";"1";"1";;
"0690";"045";"A";"1";"1";"6";"2";;
"0690";"045";"A";"1";"2";"6";"2";;
"0691";"024";"A";"1";"1";"1";"1";;
"0691";"024";"A";"1";"2";"1";"1";;
"0691";"024";"A";"1";"3";"1";"1";;
"0691";"045";"A";"1";"1";"3";"3";;
"0691";"045";"A";"1";"2";"6";"2";;
"0691";"045";"A";"1";"3";"3";"1";;
"0691";"237";"A";"1";"1";"1";"1";;
"0691";"237";"A";"1";"2";"1";"1";;
"0692";"024";"A";"1";"1";"2";"1";;
"0692";"024";"A";"1";"2";"2";"1";;
"0692";"024";"A";"1";"3";"2";"1";;
"0692";"045";"A";"1";"1";"3";"2";;
"0692";"045";"A";"1";"2";"3";"2";;
"0692";"045";"A";"1";"3";"3";"1";;
"0692";"237";"A";"1";"2";"1";"1";;
"0693";"024";"A";"1";"4";"2";;1;23
"0696";"024";"A";"1";"1";"1";"1";;
"0696";"024";"A";"1";"2";"1";"1";;
"0696";"045";"A";"1";"1";"6";"3";;
"0696";"045";"A";"1";"2";"6";"2";;
"0696";"045";"A";"1";"3";"3";"1";;
"0696";"237";"A";"1";"1";"6";"1";;
"0696";"237";"A";"1";"2";"6";"2";;
"0696";"237";"A";"1";"3";"1";"1";;
"0697";"024";"A";"1";"2";"1";"1";;
"0697";"045";"A";"1";"1";"6";"3";;
"0697";"045";"A";"1";"2";"6";"3";;
"0697";"045";"A";"1";"3";"6";"3";;
"0697";"045";"A";"1";"4";"3";;12;23
"0697";"237";"A";"1";"1";"6";"1";;
"0697";"237";"A";"1";"2";"6";"2";;
"0697";"237";"A";"1";"3";"6";"2";;
"0698";"026";"A";"1";"3";"1";"1";;
"0699";"024";"A";"1";"1";"1";"1";;
"0699";"024";"A";"1";"2";"1";"1";;
"0699";"045";"A";"1";"1";"1";"2";;
"0699";"045";"A";"1";"2";"1";"1";;
"0699";"237";"A";"1";"1";"1";"1";;
"0701";"024";"A";"1";"3";"2";"1";;
"0701";"024";"A";"1";"4";"2";;2;25
"0701";"045";"A";"1";"1";"6";"3";;
"0701";"045";"A";"1";"2";"6";"3";;
"0701";"045";"A";"1";"3";"3";"2";;
"0701";"237";"A";"1";"1";"6";"1";;
"0701";"237";"A";"1";"2";"6";"2";;
"0701";"237";"A";"1";"3";"1";"1";;
"0702";"024";"A";"1";"1";"1";"1";;
"0702";"024";"A";"1";"2";"1";"1";;
"0702";"024";"A";"1";"3";"1";"1";;
"0702";"045";"A";"1";"1";"6";"3";;
"0702";"045";"A";"1";"2";"6";"2";;
"0702";"045";"A";"1";"3";"3";"1";;
"0702";"237";"A";"1";"1";"6";"2";;
"0702";"237";"A";"1";"2";"6";"2";;
"0703";"045";"A";"1";"1";"6";"3";;
"0703";"045";"A";"1";"2";"6";"1";;
"0703";"045";"A";"1";"3";"3";"2";;
"0703";"045";"A";"1";"4";"3";;7;20
"0704";"237";"A";"1";"2";"1";"1";;
"0707";"045";"A";"1";"1";"6";"2";;
"0707";"045";"A";"1";"2";"6";"3";;
"0707";"045";"A";"1";"3";"6";"2";;
"0707";"045";"A";"1";"4";"6";;9;25
"0707";"215";"A";"1";"2";"1";"1";;
"0707";"237";"A";"1";"1";"1";"1";;
"0707";"237";"A";"1";"2";"6";"2";;
"0707";"237";"A";"1";"3";"6";"1";;
"0708";"024";"A";"1";"1";"1";"1";;
"0708";"024";"A";"1";"2";"1";"1";;
"0708";"024";"A";"1";"3";"1";"1";;
"0708";"026";"A";"1";"1";"1";"1";;
"0708";"026";"A";"1";"4";"1";;1;30
"0708";"045";"A";"1";"1";"6";"2";;
"0708";"045";"A";"1";"2";"3";"2";;
"0709";"024";"A";"1";"1";"1";"1";;
"0709";"024";"A";"1";"2";"1";"1";;
"0709";"025";"A";"1";"1";"1";"1";;
"0709";"026";"A";"1";"3";"1";"1";;
"0709";"045";"A";"1";"1";"6";"3";;
"0709";"045";"A";"1";"2";"6";"3";;
"0709";"045";"A";"1";"3";"6";"2";;
"0709";"045";"A";"1";"4";"6";;4;20
"0710";"024";"A";"1";"1";"1";"1";;
"0710";"024";"A";"1";"3";"1";"1";;
"0710";"024";"A";"1";"4";"1";;3;25
"0710";"237";"A";"1";"1";"6";"2";;
"0710";"237";"A";"1";"2";"6";"3";;
"0710";"237";"A";"1";"3";"6";"1";;
"0711";"025";"A";"1";"4";"1";;1;27
"0711";"026";"A";"1";"2";"1";"1";;
"0711";"045";"A";"1";"1";"6";"3";;
"0711";"045";"A";"1";"2";"6";"3";;
"0711";"045";"A";"1";"3";"3";"1";;
"0711";"045";"A";"1";"4";"1";;1;18
"0711";"237";"A";"1";"1";"6";"3";;
"0711";"237";"A";"1";"2";"6";"3";;
"0711";"237";"A";"1";"3";"6";"2";;
"0712";"024";"A";"1";"2";"1";"2";;
"0712";"024";"A";"1";"3";"1";"1";;
"0712";"024";"A";"1";"4";"1";;1;30
"0712";"045";"A";"1";"1";"6";"2";;
"0712";"045";"A";"1";"3";"3";"1";;
"0712";"045";"A";"1";"4";"3";;4;23
"0712";"237";"A";"1";"1";"1";"2";;
"0712";"237";"A";"1";"2";"1";"3";;
"0712";"237";"A";"1";"3";"1";"2";;
"0713";"025";"A";"3E";"1";"1";"1";;
"0713";"025";"A";"3E";"2";"1";"2";;
"0713";"025";"A";"3E";"3";"1";"1";;
"0713";"025";"A";"3E";"4";"1";;1;15
"0713";"045";"A";"3E";"1";"6";"2";;
"0713";"045";"A";"3E";"2";"6";"2";;
"0713";"045";"A";"3E";"3";"3";"2";;
"0713";"045";"A";"3E";"4";"3";;7;22
"0713";"237";"A";"3E";"1";"6";"1";;
"0713";"237";"A";"3E";"2";"6";"2";;
"0713";"237";"A";"3E";"3";"1";"1";;
"0714";"025";"A";"1";"3";"1";"1";;
"0715";"045";"A";"1";"1";"6";"3";;
"0715";"045";"A";"1";"2";"6";"2";;
"0715";"045";"A";"1";"3";"3";"3";;
"0715";"045";"A";"1";"4";"3";;16;32
"0715";"237";"A";"1";"1";"6";"2";;
"0715";"237";"A";"1";"2";"6";"2";;
"0716";"045";"A";"1";"1";"6";"3";;
"0716";"045";"A";"1";"2";"6";"2";;
"0716";"045";"A";"1";"3";"6";"2";;
"0716";"045";"A";"1";"4";"6";;10;25
"0716";"237";"A";"1";"1";"1";"1";;
"0716";"237";"A";"1";"2";"6";"2";;
"0716";"237";"A";"1";"3";"6";"1";;
"0716";"237";"A";"1";"4";"6";;3;20
"0717";"025";"A";"1";"1";"1";"1";;
"0717";"215";"A";"1";"1";"6";"2";;
"0717";"215";"A";"1";"2";"6";"3";;
"0717";"215";"A";"1";"3";"6";"2";;
"0717";"215";"A";"1";"4";"3";;4;30
"0718";"025";"A";"1";"2";"1";"1";;
"0718";"025";"A";"1";"3";"1";"1";;
"0718";"025";"A";"1";"4";"1";;2;20
"0718";"215";"A";"1";"1";"6";"2";;
"0718";"215";"A";"1";"2";"6";"2";;
"0718";"215";"A";"1";"3";"3";"1";;
"0718";"476";"A";"1";"1";"6";"3";;
"0718";"476";"A";"1";"2";"6";"2";;
"0718";"476";"A";"1";"3";"3";"1";;
"0718";"476";"A";"1";"4";"3";;9;28
"0719";"037";"A";"1";"2";"1";"1";;
"0719";"045";"A";"1";"1";"6";"3";;
"0719";"045";"A";"1";"2";"6";"2";;
"0719";"045";"A";"1";"3";"3";"1";;
"0719";"045";"A";"1";"4";"3";;3;30
"0719";"215";"A";"1";"2";"1";"1";;
"0721";"037";"A";"1";"1";"6";"3";;
"0721";"037";"A";"1";"2";"6";"3";;
"0729";"024";"A";"1";"2";"1";"1";;
"0729";"024";"A";"1";"3";"1";"1";;
"0729";"039";"A";"1";"2";"6";"3";;
"0729";"039";"A";"1";"3";"4";"1";;
"0729";"039";"A";"1";"4";"3";;2;24
"0729";"237";"A";"1";"1";"1";"2";;
"0729";"237";"A";"1";"2";"1";"3";;
"0729";"237";"A";"1";"3";"1";"1";;
"0730";"237";"A";"1";"1";"1";"3";;
"0730";"237";"A";"1";"2";"1";"3";;
"0730";"237";"A";"1";"3";"1";"2";;
"0734";"025";"A";"1";"2";"1";"1";;
"0734";"025";"A";"1";"3";"1";"1";;
"0734";"025";"A";"1";"4";"1";;1;30
"0734";"215";"A";"1";"1";"1";"2";;
"0734";"215";"A";"1";"2";"1";"1";;
"0734";"215";"A";"1";"4";"3";;1;42
"0735";"025";"A";"1";"3";"2";"1";;
"0735";"025";"A";"1";"4";"2";;1;42
"0735";"026";"A";"1";"1";"1";"2";;
"0736";"025";"A";"1";"3";"2";"1";;
"0736";"025";"A";"1";"4";"2";;3;27
"0736";"237";"A";"1";"1";"1";"1";;
"0738";"024";"A";"4C";"3";"2";"1";;
"0738";"024";"A";"4C";"4";"2";;5;21
"0740";"025";"A";"1";"4";"1";;2;22
"0743";"037";"A";"1";"1";"1";"1";;
"0744";"024";"A";"1";"4";"1";;1;40
"0745";"024";"A";"4C";"2";"1";"1";;
"0748";"021";"A";"4";"1";"1";"1";;
"0748";"021";"A";"4";"2";"1";"2";;
"0748";"025";"A";"4";"3";"2";"1";;
"0748";"025";"A";"4";"4";"2";;10;25
"0750";"026";"A";"3E";"3";"1";"1";;
"0750";"066";"A";"3E";"2";"3";"3";;
"0750";"066";"A";"3E";"3";"3";"1";;
"0750";"299";"A";"3E";"1";"3";"1";;
"0751";"004";"A";"1";"1";"6";"1";;
"0751";"004";"A";"1";"2";"6";"2";;
"0751";"045";"A";"1";"1";"6";"2";;
"0751";"045";"A";"1";"2";"6";"2";;
"0751";"045";"A";"1";"3";"6";"2";;
"0751";"045";"A";"1";"4";"6";;3;19
"0752";"045";"A";"1";"2";"1";"1";;
"0752";"045";"A";"1";"4";"1";;1;20
"0752";"058";"A";"1";"1";"3";"2";;
"0752";"058";"A";"1";"2";"3";"2";;
"0752";"215";"A";"1";"1";"1";"1";;
"0752";"215";"A";"1";"2";"6";"1";;
"0755";"037";"A";"1";"2";"6";"2";;
"0755";"095";"A";"1";"1";"6";"2";;
"0755";"095";"A";"1";"2";"6";"3";;
"0755";"095";"A";"1";"3";"6";"1";;
"0755";"215";"A";"1";"1";"3";"1";;
"0755";"215";"A";"1";"2";"6";"2";;
"0755";"215";"A";"1";"3";"3";"1";;
"0755";"215";"A";"1";"4";"6";;4;35
"0756";"025";"A";"1";"4";"2";;2;25
"0756";"045";"A";"1";"1";"6";"1";;
"0756";"045";"A";"1";"2";"6";"1";;
"0756";"045";"A";"1";"3";"3";"1";;
"0758";"025";"A";"1";"4";"2";;1;46
"0758";"026";"A";"1";"4";"2";;1;23
"0758";"045";"A";"1";"1";"1";"2";;
"0758";"237";"A";"1";"1";"1";"1";;
"0759";"025";"A";"1";"3";"2";"1";;
"0759";"025";"A";"1";"4";"2";;1;26
"0760";"026";"A";"1";"4";"2";;1;21
"0762";"045";"A";"1";"1";"6";"2";;
"0762";"045";"A";"1";"2";"6";"2";;
"0764";"024";"A";"3E";"4";"1";;3;50
"0764";"045";"A";"3E";"1";"6";"3";;
"0764";"045";"A";"3E";"2";"6";"2";;
"0764";"045";"A";"3E";"3";"6";"3";;
"0764";"045";"A";"3E";"4";"6";;17;20
"0766";"024";"A";"3E";"1";"1";"1";;
"0766";"045";"A";"3E";"1";"6";"3";;
"0766";"045";"A";"3E";"2";"6";"2";;
"0766";"045";"A";"3E";"3";"6";"2";;
"0766";"045";"A";"3E";"4";"6";;7;23
"0767";"024";"A";"1";"1";"1";"1";;
"0767";"024";"A";"1";"2";"1";"1";;
"0767";"024";"A";"1";"4";"1";;2;27
"0767";"045";"A";"1";"1";"6";"3";;
"0767";"045";"A";"1";"2";"6";"2";;
"0767";"045";"A";"1";"3";"6";"2";;
"0769";"045";"A";"1";"1";"6";"3";;
"0769";"045";"A";"1";"2";"6";"3";;
"0769";"045";"A";"1";"3";"1";"1";;
"0769";"045";"A";"1";"4";"1";;2;35
"0770";"045";"A";"1";"1";"6";"3";;
"0770";"045";"A";"1";"2";"6";"2";;
"0770";"045";"A";"1";"3";"1";"1";;
"0770";"045";"A";"1";"4";"6";;6;35
"0770";"215";"A";"1";"1";"1";"1";;
"0770";"215";"A";"1";"2";"1";"1";;
"0771";"045";"A";"3E";"1";"1";"1";;
"0771";"045";"A";"3E";"2";"6";"2";;
"0771";"045";"A";"3E";"4";"1";;2;35
"0771";"066";"A";"3E";"1";"1";"1";;
"0771";"066";"A";"3E";"2";"1";"1";;
"0771";"215";"A";"3E";"1";"6";"3";;
"0771";"215";"A";"3E";"2";"6";"3";;
"0771";"215";"A";"3E";"3";"1";"1";;
"0772";"045";"A";"3E";"1";"6";"3";;
"0772";"045";"A";"3E";"2";"6";"2";;
"0772";"045";"A";"3E";"3";"1";"1";;
"0772";"045";"A";"3E";"4";"1";;3;30
"0772";"215";"A";"3E";"1";"6";"2";;
"0772";"215";"A";"3E";"2";"3";"1";;
"0772";"215";"A";"3E";"3";"3";"1";;
"0775";"045";"A";"1";"1";"6";"2";;
"0775";"045";"A";"1";"2";"6";"3";;
"0775";"045";"A";"1";"3";"6";"1";;
"0775";"095";"A";"1";"2";"1";"1";;
"0775";"215";"A";"1";"1";"6";"1";;
"0775";"215";"A";"1";"2";"6";"2";;
"0775";"215";"A";"1";"3";"6";"1";;
"0775";"295";"A";"1";"2";"6";"1";;
"0777";"004";"A";"1";"2";"6";"1";;
"0777";"045";"A";"1";"1";"6";"3";;
"0777";"045";"A";"1";"2";"6";"3";;
"0777";"045";"A";"1";"3";"6";"2";;
"0777";"045";"A";"1";"4";"6";;9;25
"0777";"066";"A";"1";"1";"1";"1";;
"0777";"093";"A";"1";"1";"6";"3";;
"0777";"093";"A";"1";"2";"6";"3";;
"0777";"093";"A";"1";"3";"6";"1";;
"0777";"215";"A";"1";"1";"6";"2";;
"0777";"215";"A";"1";"2";"6";"2";;
"0777";"215";"A";"1";"3";"6";"2";;
"0780";"045";"A";"1";"1";"6";"2";;
"0780";"045";"A";"1";"2";"6";"2";;
"0780";"045";"A";"1";"3";"6";"3";;
"0780";"215";"A";"1";"1";"6";"2";;
"0780";"215";"A";"1";"2";"6";"3";;
"0780";"215";"A";"1";"3";"6";"1";;
"0784";"011";"A";"3E";"4";"1";;1;25
"0784";"024";"A";"3E";"1";"1";"1";;
"0784";"025";"A";"3E";"2";"1";"1";;
"0790";"004";"A";"3E";"1";"6";"3";;
"0790";"004";"A";"3E";"2";"6";"3";;
"0794";"004";"A";"3E";"1";"6";"1";;
"0795";"004";"A";"3E";"1";"6";"1";;
"0795";"004";"A";"3E";"2";"6";"1";;
"0795";"004";"A";"3E";"3";"6";"2";;
"0795";"045";"A";"3E";"1";"6";"2";;
"0795";"045";"A";"3E";"2";"6";"3";;
"0795";"045";"A";"3E";"3";"6";"3";;
"0795";"066";"A";"3E";"2";"6";"1";;
"0795";"066";"A";"3E";"3";"6";"1";;
"0797";"024";"A";"3E";"4";"1";;1;45
"0797";"045";"A";"3E";"1";"6";"3";;
"0797";"045";"A";"3E";"2";"6";"3";;
"0799";"045";"A";"1";"1";"6";"3";;
"0799";"045";"A";"1";"2";"6";"3";;
"0799";"045";"A";"1";"3";"6";"3";;
"0799";"066";"A";"1";"2";"1";"1";;
"0799";"066";"A";"1";"3";"1";"1";;
"0799";"093";"A";"1";"1";"6";"2";;
"0799";"093";"A";"1";"2";"6";"3";;
"0799";"093";"A";"1";"3";"6";"3";;
"0799";"093";"A";"1";"4";"1";;1;30
"0801";"045";"A";"1";"1";"6";"3";;
"0801";"045";"A";"1";"2";"6";"3";;
"0801";"045";"A";"1";"3";"6";"3";;
"0801";"045";"A";"1";"4";"6";;5;35
"0801";"093";"A";"1";"1";"6";"3";;
"0801";"093";"A";"1";"2";"6";"2";;
"0801";"093";"A";"1";"3";"1";"1";;
"0813";"002";"A";"1";"1";"6";"3";;
"0813";"002";"A";"1";"2";"6";"3";;
"0813";"002";"A";"1";"3";"6";"3";;
"0813";"004";"A";"1";"1";"6";"2";;
"0813";"004";"A";"1";"2";"6";"2";;
"0813";"026";"A";"1";"4";"1";;1;16
"0813";"045";"A";"1";"1";"6";"1";;
"0813";"045";"A";"1";"3";"6";"1";;
"0813";"045";"A";"1";"4";"6";;1;15
"0813";"237";"A";"1";"2";"1";"1";;
"0813";"295";"A";"1";"1";"6";"1";;
"0813";"295";"A";"1";"2";"6";"2";;
"0814";"002";"A";"1";"1";"6";"2";;
"0814";"002";"A";"1";"2";"6";"3";;
"0814";"002";"A";"1";"3";"6";"3";;
"0814";"026";"A";"1";"1";"1";"1";;
"0814";"026";"A";"1";"3";"1";"1";;
"0814";"045";"A";"1";"1";"6";"3";;
"0814";"045";"A";"1";"2";"6";"3";;
"0814";"045";"A";"1";"3";"6";"3";;
