"Estadillo";"Cla";"Subclase";"Especie";"Fcc";"Hm"
"2297";"N";"N";"155";7;4
"2299";"N";"N";"3121";5;6
"2300";"N";"N";"1103";20;6
"2300";"N";"N";"114";7;4
"2300";"N";"N";"128";2;3
"2300";"N";"N";"129";12;2
"2300";"N";"N";"142";3;2
"2300";"N";"N";"162";2;3
"2300";"N";"N";"4103";7;8
"2301";"N";"N";"116";10;7
"2301";"N";"N";"119";3;11
"2301";"N";"N";"129";4;4
"2301";"N";"N";"4103";10;10
"2302";"N";"N";"129";4;2
"2302";"N";"N";"3101";5;4
"2302";"N";"N";"5122";15;3
"2303";"N";"N";"1103";15;5
"2303";"N";"N";"1110";1;5
"2303";"N";"N";"117";1;3
"2303";"N";"N";"129";5;2
"2303";"N";"N";"2109";2;3
"2303";"N";"N";"3101";2;3
"2303";"N";"N";"4104";5;7
"2304";"N";"N";"129";4;2
"2304";"N";"N";"4103";20;7
"2305";"N";"N";"1103";12;6
"2305";"N";"N";"114";2;4
"2305";"N";"N";"129";4;1
"2305";"N";"N";"132";2;3
"2305";"N";"N";"2109";2;4
"2305";"N";"N";"3101";2;4
"2305";"N";"N";"4103";8;7
"2306";"N";"N";"109";2;3
"2306";"N";"N";"116";7;11
"2306";"N";"N";"119";2;2
"2306";"N";"N";"142";1;1
"2306";"N";"N";"162";2;2
"2307";"N";"N";"138";6;4
"2308";"N";"N";"1129";5;3
"2308";"N";"N";"129";3;3
"2308";"N";"N";"7155";10;4
"2310";"N";"N";"1163";15;25
"2310";"N";"N";"171";1;2
"2310";"N";"N";"4104";5;10
"2310";"N";"N";"8101";5;15
"2311";"N";"N";"109";5;3
"2311";"N";"N";"1103";15;5
"2311";"N";"N";"114";20;5
"2311";"N";"N";"116";3;7
"2311";"N";"N";"129";5;2
"2311";"N";"N";"3101";3;4
"2312";"N";"N";"107";40;2
"2312";"N";"N";"1104";10;2
"2312";"N";"N";"1109";20;5
"2312";"N";"N";"116";1;7
"2312";"N";"N";"129";5;1
"2312";"N";"N";"162";1;2
"2313";"N";"N";"105";10;15
"2313";"N";"N";"1110";3;4
"2313";"N";"N";"128";5;2
"2313";"N";"N";"129";5;2
"2313";"N";"N";"155";20;7
"2313";"N";"N";"4101";5;2
"2314";"N";"N";"105";10;4
"2314";"N";"N";"1103";10;4
"2314";"N";"N";"1110";10;5
"2314";"N";"N";"114";30;5
"2314";"N";"N";"4101";40;2
"2315";"N";"N";"1110";3;4
"2315";"N";"N";"141";5;50
"2315";"N";"N";"4103";5;3
"2316";"N";"N";"105";20;15
"2316";"N";"N";"129";5;2
"2316";"N";"N";"155";15;4
"2316";"N";"N";"4103";10;11
"2317";"N";"N";"105";5;10
"2317";"N";"N";"129";10;2
"2317";"N";"N";"155";15;4
"2317";"N";"N";"4103";3;14
"2319";"N";"N";"117";5;2
"2319";"N";"N";"129";5;2
"2319";"N";"N";"4101";1;5
"2319";"N";"N";"6101";1;1
"2319";"N";"N";"8101";15;13
"2320";"N";"N";"105";5;1
"2320";"N";"N";"114";20;2
"2320";"N";"N";"129";10;1
"2321";"N";"N";"1104";15;2
"2321";"N";"N";"116";5;7
"2321";"N";"N";"119";2;12
"2321";"N";"N";"129";2;2
"2321";"N";"N";"142";2;2
"2321";"N";"N";"4101";5;7
"2321";"N";"N";"5101";2;3
"2321";"N";"N";"8101";30;14
"2323";"N";"N";"105";5;6
"2323";"N";"N";"1103";10;4
"2323";"N";"N";"114";8;5
"2323";"N";"N";"3101";2;6
"2324";"N";"N";"1110";3;6
"2324";"N";"N";"116";3;6
"2324";"N";"N";"119";3;3
"2324";"N";"N";"129";5;2
"2324";"N";"N";"2103";5;17
"2324";"N";"N";"4101";10;2
"2324";"N";"N";"8101";5;6
"2325";"N";"N";"114";10;7
"2325";"N";"N";"129";10;3
"2325";"N";"N";"4101";15;2
"2326";"N";"N";"119";5;20
"2326";"N";"N";"129";10;2
"2326";"N";"N";"155";5;5
"2326";"N";"N";"162";2;3
"2327";"N";"N";"1104";15;3
"2327";"N";"N";"119";5;5
"2327";"N";"N";"129";10;3
"2327";"N";"N";"2103";5;16
"2327";"N";"N";"4101";15;4
"2327";"N";"N";"8101";10;18
"2328";"N";"N";"109";8;6
"2328";"N";"N";"1103";6;5
"2328";"N";"N";"1110";8;10
"2328";"N";"N";"114";4;5
"2328";"N";"N";"116";10;7
"2328";"N";"N";"119";10;9
"2328";"N";"N";"121";25;10
"2328";"N";"N";"128";3;5
"2328";"N";"N";"129";5;2
"2328";"N";"N";"132";12;8
"2328";"N";"N";"4103";10;11
"2329";"N";"N";"119";5;20
"2329";"N";"N";"2103";10;14
"2329";"N";"N";"4104";10;16
"2330";"N";"N";"101";5;3
"2330";"N";"N";"6101";4;4
"2332";"N";"N";"1103";12;5
"2332";"N";"N";"121";3;10
"2332";"N";"N";"128";3;4
"2332";"N";"N";"129";5;3
"2332";"N";"N";"3101";8;4
"2334";"N";"N";"126";35;3
"2334";"N";"N";"127";2;4
"2335";"N";"N";"116";1;8
"2335";"N";"N";"124";2;4
"2335";"N";"N";"142";5;1
"2336";"N";"N";"1104";15;2
"2336";"N";"N";"129";10;2
"2336";"N";"N";"155";8;3
"2337";"N";"N";"125";3;5
"2337";"N";"N";"126";5;3
"2337";"N";"N";"129";1;2
"2337";"N";"N";"6104";1;2
"2338";"N";"N";"126";1;6
"2338";"N";"N";"128";1;5
"2338";"N";"N";"129";20;2
"2339";"N";"N";"129";5;6
"2339";"N";"N";"154";10;5
"2339";"N";"N";"4101";10;4
"2341";"N";"N";"126";2;5
"2341";"N";"N";"129";20;1
"2341";"N";"N";"155";5;6
"2342";"N";"N";"104";1;2
"2342";"N";"N";"126";3;4
"2342";"N";"N";"129";20;4
"2343";"N";"N";"165";50;25
"2344";"N";"N";"129";2;2
"2344";"N";"N";"3155";20;8
"2345";"N";"N";"126";1;4
"2345";"N";"N";"129";5;1
"2345";"N";"N";"6104";1;2
"2346";"N";"N";"129";5;2
"2346";"N";"N";"155";12;5
"2346";"N";"N";"4103";6;18
"2347";"N";"N";"114";3;11
"2347";"N";"N";"129";5;2
"2347";"N";"N";"4103";6;18
"2348";"N";"N";"114";30;8
"2348";"N";"N";"1165";2;20
"2348";"N";"N";"126";1;2
"2348";"N";"N";"127";5;3
"2348";"N";"N";"129";2;2
"2348";"N";"N";"155";5;7
"2348";"N";"N";"171";1;2
"2349";"N";"N";"129";5;1
"2349";"N";"N";"155";20;8
"2349";"N";"N";"4103";5;15
"2350";"N";"N";"116";1;2
"2350";"N";"N";"1163";1;2
"2350";"N";"N";"119";1;3
"2350";"N";"N";"129";2;2
"2351";"N";"N";"119";5;15
"2351";"N";"N";"127";1;4
"2351";"N";"N";"129";2;3
"2351";"N";"N";"2103";10;20
"2352";"N";"N";"1171";1;1
"2352";"N";"N";"126";2;5
"2352";"N";"N";"127";5;3
"2352";"N";"N";"129";20;2
"2353";"N";"N";"104";2;2
"2353";"N";"N";"119";1;10
"2353";"N";"N";"129";5;1
"2353";"N";"N";"154";2;6
"2354";"N";"N";"126";1;3
"2354";"N";"N";"127";5;3
"2354";"N";"N";"128";1;1
"2354";"N";"N";"129";20;1
"2355";"N";"N";"119";10;15
"2355";"N";"N";"121";60;12
"2355";"N";"N";"2103";5;20
"2356";"N";"N";"1104";10;2
"2356";"N";"N";"128";1;2
"2356";"N";"N";"129";30;1
"2356";"N";"N";"2103";5;20
"2357";"N";"N";"1104";1;2
"2357";"N";"N";"117";5;1
"2357";"N";"N";"129";20;1
"2357";"N";"N";"8101";40;12
"2358";"N";"N";"1110";2;5
"2358";"N";"N";"135";6;6
"2358";"N";"N";"138";3;6
"2358";"N";"N";"4103";2;14
"2358";"N";"N";"9103";2;30
"2359";"N";"N";"105";20;13
"2359";"N";"N";"129";2;5
"2359";"N";"N";"138";3;8
"2359";"N";"N";"143";2;4
"2359";"N";"N";"4103";5;24
"2359";"N";"N";"4122";10;12
"2360";"N";"N";"138";3;8
"2360";"N";"N";"3101";35;7
"2360";"N";"N";"4103";15;12
"2360";"N";"N";"4122";4;11
"2362";"N";"N";"119";5;22
"2362";"N";"N";"129";10;4
"2362";"N";"N";"138";8;5
"2362";"N";"N";"4103";17;18
"2362";"N";"N";"4122";7;9
"2364";"N";"N";"105";2;4
"2364";"N";"N";"1103";12;7
"2364";"N";"N";"1110";4;9
"2364";"N";"N";"129";20;4
"2364";"N";"N";"138";3;7
"2364";"N";"N";"3101";1;4
"2364";"N";"N";"4122";5;22
"2365";"N";"N";"1103";5;5
"2365";"N";"N";"119";2;5
"2365";"N";"N";"138";2;4
"2365";"N";"N";"4103";25;25
"2366";"N";"N";"105";2;5
"2366";"N";"N";"1103";4;6
"2366";"N";"N";"114";50;9
"2366";"N";"N";"128";1;3
"2366";"N";"N";"129";10;4
"2366";"N";"N";"3101";7;4
"2366";"N";"N";"4122";2;11
"2367";"N";"N";"119";5;5
"2368";"N";"N";"119";2;3
"2369";"N";"N";"119";2;3
"2369";"N";"N";"138";3;6
"2370";"N";"N";"105";20;17
"2370";"N";"N";"1122";10;10
"2370";"N";"N";"138";5;7
"2371";"N";"N";"1110";2;6
"2371";"N";"N";"129";2;4
"2371";"N";"N";"138";3;9
"2371";"N";"N";"155";3;6
"2372";"N";"N";"114";23;10
"2372";"N";"N";"129";12;4
"2372";"N";"N";"138";2;6
"2372";"N";"N";"155";9;18
"2372";"N";"N";"4103";3;28
"2372";"N";"N";"4122";2;6
"2374";"N";"N";"105";10;5
"2374";"N";"N";"1103";15;7
"2374";"N";"N";"1122";2;10
"2374";"N";"N";"129";2;2
"2374";"N";"N";"138";2;10
"2375";"N";"N";"1110";3;6
"2375";"N";"N";"119";2;7
"2375";"N";"N";"124";3;5
"2375";"N";"N";"129";6;4
"2375";"N";"N";"3101";3;5
"2375";"N";"N";"4122";4;6
"2376";"N";"N";"1110";3;6
"2376";"N";"N";"129";5;2
"2376";"N";"N";"2122";5;7
"2377";"N";"N";"1103";10;7
"2377";"N";"N";"119";1;12
"2377";"N";"N";"129";3;4
"2377";"N";"N";"138";5;9
"2377";"N";"N";"143";10;10
"2377";"N";"N";"4122";5;14
"2378";"N";"N";"105";2;2
"2378";"N";"N";"5122";2;3
"2379";"N";"N";"129";7;2
"2379";"N";"N";"162";4;3
"2380";"N";"N";"129";10;2
"2380";"N";"N";"162";4;3
"2380";"N";"N";"2122";5;4
"2381";"N";"N";"129";25;3
"2381";"N";"N";"162";5;3
"2382";"N";"N";"119";2;9
"2382";"N";"N";"129";5;3
"2382";"N";"N";"2144";2;2
"2384";"N";"N";"3121";2;8
"2385";"N";"N";"1110";7;12
"2385";"N";"N";"119";3;12
"2385";"N";"N";"129";10;3
"2385";"N";"N";"138";1;1
"2385";"N";"N";"2144";4;32
"2386";"N";"N";"129";5;2
"2386";"N";"N";"162";2;4
"2387";"N";"N";"129";11;3
"2388";"N";"N";"3101";25;7
"2389";"N";"N";"104";2;5
"2389";"N";"N";"129";5;1
"2389";"N";"N";"138";2;10
"2390";"N";"N";"109";5;6
"2390";"N";"N";"114";25;9
"2390";"N";"N";"122";2;5
"2390";"N";"N";"155";10;6
"2390";"N";"N";"3101";5;10
"2391";"N";"N";"1103";10;5
"2391";"N";"N";"114";10;8
"2391";"N";"N";"127";5;3
"2391";"N";"N";"128";2;2
"2391";"N";"N";"129";5;2
"2391";"N";"N";"3101";15;4
"2391";"N";"N";"4101";20;5
"2391";"N";"N";"4103";2;5
"2392";"N";"N";"114";10;5
"2392";"N";"N";"129";5;2
"2392";"N";"N";"2109";2;3
"2396";"N";"N";"114";60;8
"2396";"N";"N";"129";5;1
"2396";"N";"N";"155";5;5
"2396";"N";"N";"3101";2;6
"2396";"N";"N";"4101";15;5
"2397";"N";"N";"1103";5;9
"2397";"N";"N";"129";60;2
"2397";"N";"N";"4101";15;6
"2398";"N";"N";"1103";25;7
"2398";"N";"N";"1110";5;10
"2398";"N";"N";"114";40;10
"2398";"N";"N";"129";15;1
"2398";"N";"N";"3101";30;7
"2398";"N";"N";"4101";5;7
"2399";"N";"N";"103";2;15
"2399";"N";"N";"114";60;9
"2399";"N";"N";"117";1;3
"2399";"N";"N";"129";5;2
"2399";"N";"N";"155";5;6
"2399";"N";"N";"3101";10;6
"2399";"N";"N";"4101";10;8
"2400";"N";"N";"104";15;15
"2400";"N";"N";"1132";5;20
"2400";"N";"N";"119";5;25
"2400";"N";"N";"121";35;30
"2400";"N";"N";"129";5;4
"2401";"N";"N";"119";15;25
"2401";"N";"N";"121";30;25
"2404";"N";"N";"104";60;4
"2404";"N";"N";"109";5;2
"2404";"N";"N";"8104";5;4
"2405";"N";"N";"104";60;4
"2405";"N";"N";"109";5;4
"2405";"N";"N";"116";10;7
"2405";"N";"N";"117";5;3
"2405";"N";"N";"124";5;3
"2406";"N";"N";"119";5;25
"2406";"N";"N";"121";5;25
"2406";"N";"N";"8104";5;8
"2407";"N";"N";"104";35;12
"2407";"N";"N";"122";3;3
"2407";"N";"N";"124";10;4
"2408";"N";"N";"104";10;4
"2408";"N";"N";"109";10;5
"2408";"N";"N";"1103";2;7
"2408";"N";"N";"1109";5;6
"2408";"N";"N";"122";2;5
"2408";"N";"N";"129";25;2
"2409";"N";"N";"104";40;3
"2409";"N";"N";"109";5;4
"2409";"N";"N";"1103";5;7
"2409";"N";"N";"117";5;2
"2410";"N";"N";"104";25;3
"2410";"N";"N";"109";5;5
"2410";"N";"N";"117";10;4
"2410";"N";"N";"122";5;4
"2410";"N";"N";"128";5;3
"2410";"N";"N";"129";5;2
"2410";"N";"N";"3101";60;7
"2411";"N";"N";"104";35;4
"2411";"N";"N";"107";15;1
"2411";"N";"N";"116";1;5
"2411";"N";"N";"129";5;1
"2412";"N";"N";"1103";10;4
"2412";"N";"N";"114";25;5
"2412";"N";"N";"129";2;2
"2412";"N";"N";"151";5;4
"2412";"N";"N";"4101";20;5
"2412";"N";"N";"5122";5;3
"2414";"N";"N";"1104";40;3
"2416";"N";"N";"1104";2;3
"2416";"N";"N";"116";10;13
"2416";"N";"N";"119";5;16
"2416";"N";"N";"129";5;3
"2416";"N";"N";"2103";5;8
"2417";"N";"N";"121";2;10
"2418";"N";"N";"127";10;5
"2418";"N";"N";"129";10;3
"2420";"N";"N";"117";25;2
"2420";"N";"N";"126";1;2
"2420";"N";"N";"129";15;1
"2420";"N";"N";"154";10;3
"2420";"N";"N";"6104";2;2
"2421";"N";"N";"129";10;2
"2421";"N";"N";"165";5;15
"2422";"N";"N";"129";10;1
"2423";"N";"N";"1104";1;1
"2423";"N";"N";"116";1;1
"2423";"N";"N";"126";2;5
"2423";"N";"N";"129";5;1
"2423";"N";"N";"155";5;7
"2424";"N";"N";"125";10;2
"2424";"N";"N";"129";15;1
"2425";"N";"N";"119";5;11
"2425";"N";"N";"4103";15;3
"2426";"N";"N";"116";2;10
"2426";"N";"N";"119";1;5
"2426";"N";"N";"155";5;3
"2426";"N";"N";"4104";5;3
"2427";"N";"N";"126";5;3
"2427";"N";"N";"129";15;2
"2427";"N";"N";"155";10;6
"2427";"N";"N";"4104";20;3
"2429";"N";"N";"116";2;10
"2429";"N";"N";"4104";20;3
"2430";"N";"N";"119";2;2
"2430";"N";"N";"155";10;5
"2430";"N";"N";"2103";10;12
"2431";"N";"N";"148";2;6
"2431";"N";"N";"4104";15;4
"2432";"N";"N";"155";45;4
"2433";"N";"N";"4104";10;3
"2434";"N";"N";"119";5;10
"2434";"N";"N";"129";20;3
"2434";"N";"N";"2103";20;25
"2434";"N";"N";"4104";40;16
"2435";"N";"N";"116";1;4
"2435";"N";"N";"155";30;4
"2436";"N";"N";"127";5;2
"2436";"N";"N";"129";10;2
"2436";"N";"N";"155";15;5
"2438";"N";"N";"119";1;1
"2438";"N";"N";"129";10;1
"2438";"N";"N";"2103";1;10
"2439";"N";"N";"129";2;2
"2439";"N";"N";"155";5;4
"2439";"N";"N";"4104";2;3
"2440";"N";"N";"1103";5;5
"2440";"N";"N";"119";1;2
"2440";"N";"N";"129";10;3
"2440";"N";"N";"155";15;5
"2440";"N";"N";"2103";15;7
"2440";"N";"N";"4104";10;6
"2441";"N";"N";"1104";50;4
"2441";"N";"N";"1110";10;3
"2441";"N";"N";"2109";10;2
"2441";"N";"N";"6101";30;3
"2441";"N";"N";"7101";30;4
"2442";"N";"N";"116";10;7
"2442";"N";"N";"119";5;17
"2442";"N";"N";"121";5;13
"2442";"N";"N";"127";5;4
"2442";"N";"N";"129";15;3
"2442";"N";"N";"162";3;3
"2442";"N";"N";"2103";15;19
"2442";"N";"N";"3101";2;3
"2443";"N";"N";"109";25;3
"2443";"N";"N";"1103";30;5
"2443";"N";"N";"129";5;3
"2443";"N";"N";"155";20;4
"2444";"N";"N";"1103";40;5
"2444";"N";"N";"1110";10;4
"2444";"N";"N";"119";10;5
"2444";"N";"N";"2109";10;3
"2444";"N";"N";"3101";20;2
"2444";"N";"N";"6101";20;3
"2445";"N";"N";"119";10;8
"2446";"N";"N";"119";2;5
"2446";"N";"N";"135";5;3
"2448";"N";"N";"1110";2;4
"2449";"N";"N";"1110";8;6
"2449";"N";"N";"129";18;2
"2449";"N";"N";"138";1;5
"2450";"N";"N";"129";30;2
"2451";"N";"N";"129";15;3
"2452";"N";"N";"138";10;4
"2453";"N";"N";"1103";12;6
"2453";"N";"N";"1110";3;6
"2453";"N";"N";"1132";3;14
"2453";"N";"N";"119";4;14
"2453";"N";"N";"138";2;8
"2453";"N";"N";"4122";5;10
"2454";"N";"N";"129";14;1
"2455";"N";"N";"105";3;7
"2455";"N";"N";"109";8;7
"2455";"N";"N";"1103";30;7
"2455";"N";"N";"1110";5;7
"2455";"N";"N";"116";5;17
"2455";"N";"N";"119";4;16
"2455";"N";"N";"128";4;5
"2455";"N";"N";"129";30;3
"2455";"N";"N";"162";5;6
"2455";"N";"N";"3101";1;4
"2455";"N";"N";"4122";2;8
"2456";"N";"N";"1103";30;5
"2456";"N";"N";"1110";3;7
"2456";"N";"N";"116";3;6
"2456";"N";"N";"119";7;29
"2456";"N";"N";"128";5;5
"2456";"N";"N";"129";20;2
"2456";"N";"N";"162";4;6
"2456";"N";"N";"3101";4;5
"2456";"N";"N";"4122";2;7
"2457";"N";"N";"129";2;2
"2458";"N";"N";"105";3;1
"2458";"N";"N";"1103";8;5
"2458";"N";"N";"114";25;6
"2458";"N";"N";"129";5;3
"2458";"N";"N";"4122";3;4
"2459";"N";"N";"1103";35;14
"2459";"N";"N";"114";5;10
"2459";"N";"N";"121";15;20
"2459";"N";"N";"162";8;8
"2459";"N";"N";"4103";20;23
"2461";"N";"N";"109";2;2
"2461";"N";"N";"1103";10;4
"2461";"N";"N";"1110";2;6
"2461";"N";"N";"114";20;7
"2461";"N";"N";"116";1;1
"2461";"N";"N";"129";2;2
"2461";"N";"N";"4101";2;5
"2461";"N";"N";"8104";10;3
"2462";"N";"N";"1103";5;5
"2462";"N";"N";"1110";2;5
"2462";"N";"N";"1122";15;7
"2462";"N";"N";"114";10;6
"2462";"N";"N";"129";2;2
"2462";"N";"N";"138";2;5
"2462";"N";"N";"4101";10;7
"2462";"N";"N";"4104";2;7
"2462";"N";"N";"5122";1;3
"2463";"N";"N";"129";5;2
"2463";"N";"N";"155";40;9
"2463";"N";"N";"3101";5;8
"2463";"N";"N";"4101";15;8
"2464";"N";"N";"114";40;8
"2464";"N";"N";"128";2;3
"2464";"N";"N";"129";5;2
"2464";"N";"N";"155";2;5
"2464";"N";"N";"3101";10;8
"2464";"N";"N";"4101";15;7
"2465";"N";"N";"1103";1;4
"2465";"N";"N";"114";1;3
"2465";"N";"N";"128";2;3
"2465";"N";"N";"129";15;1
"2465";"N";"N";"142";2;2
"2465";"N";"N";"3101";20;6
"2465";"N";"N";"4101";1;5
"2466";"N";"N";"1109";10;5
"2466";"N";"N";"114";35;5
"2466";"N";"N";"117";5;2
"2466";"N";"N";"128";2;3
"2466";"N";"N";"129";10;2
"2466";"N";"N";"155";15;4
"2466";"N";"N";"4101";25;5
"2467";"N";"N";"117";5;2
"2467";"N";"N";"128";5;3
"2467";"N";"N";"129";5;2
"2467";"N";"N";"155";40;6
"2467";"N";"N";"4101";30;5
"2469";"N";"N";"114";30;10
"2469";"N";"N";"124";3;5
"2469";"N";"N";"129";3;2
"2469";"N";"N";"142";2;2
"2469";"N";"N";"151";1;2
"2469";"N";"N";"157";20;5
"2469";"N";"N";"3101";2;4
"2469";"N";"N";"4101";15;4
"2469";"N";"N";"5122";1;2
"2470";"N";"N";"1103";2;3
"2470";"N";"N";"114";15;9
"2470";"N";"N";"129";5;1
"2470";"N";"N";"4101";2;4
"2471";"N";"N";"1103";10;10
"2471";"N";"N";"114";10;8
"2471";"N";"N";"126";1;3
"2471";"N";"N";"127";1;4
"2471";"N";"N";"128";2;2
"2471";"N";"N";"129";1;1
"2471";"N";"N";"151";2;11
"2471";"N";"N";"4101";5;8
"2473";"N";"N";"114";15;3
"2473";"N";"N";"129";5;1
"2473";"N";"N";"138";2;2
"2473";"N";"N";"142";5;1
"2473";"N";"N";"4101";15;3
"2474";"N";"N";"110";2;4
"2474";"N";"N";"1103";7;3
"2474";"N";"N";"1122";4;10
"2474";"N";"N";"114";5;4
"2474";"N";"N";"128";2;2
"2475";"N";"N";"1103";5;5
"2475";"N";"N";"114";7;8
"2475";"N";"N";"4101";15;5
"2476";"N";"N";"105";1;1
"2476";"N";"N";"109";2;3
"2476";"N";"N";"1103";3;4
"2476";"N";"N";"1110";1;3
"2476";"N";"N";"114";30;5
"2476";"N";"N";"3101";3;5
"2477";"N";"N";"1103";8;10
"2477";"N";"N";"114";35;10
"2477";"N";"N";"4101";7;6
"2478";"N";"N";"1122";3;3
"2478";"N";"N";"114";15;3
"2478";"N";"N";"129";1;1
"2478";"N";"N";"138";1;2
"2478";"N";"N";"4103";10;12
"2479";"N";"N";"1103";10;10
"2479";"N";"N";"1122";15;8
"2479";"N";"N";"114";50;7
"2479";"N";"N";"128";1;2
"2479";"N";"N";"129";2;2
"2479";"N";"N";"4101";25;6
"2479";"N";"N";"5122";5;3
"2480";"N";"N";"1110";2;7
"2480";"N";"N";"114";40;15
"2480";"N";"N";"129";5;2
"2480";"N";"N";"3101";4;3
"2480";"N";"N";"4101";8;10
"2481";"N";"N";"109";4;8
"2481";"N";"N";"1103";8;6
"2481";"N";"N";"1110";3;10
"2481";"N";"N";"114";15;13
"2481";"N";"N";"129";5;1
"2483";"N";"N";"1103";15;7
"2483";"N";"N";"114";25;5
"2483";"N";"N";"117";2;3
"2483";"N";"N";"4101";7;4
"2484";"N";"N";"1103";2;3
"2484";"N";"N";"125";15;5
"2484";"N";"N";"126";2;2
"2484";"N";"N";"129";2;2
"2484";"N";"N";"4103";5;10
"2485";"N";"N";"109";4;7
"2485";"N";"N";"1103";70;16
"2485";"N";"N";"114";3;8
"2485";"N";"N";"129";1;2
"2486";"N";"N";"109";2;5
"2486";"N";"N";"1103";7;6
"2486";"N";"N";"114";15;5
"2486";"N";"N";"129";10;1
"2486";"N";"N";"5122";1;4
"2487";"N";"N";"1103";5;15
"2487";"N";"N";"1122";2;10
"2487";"N";"N";"114";20;10
"2487";"N";"N";"129";15;2
"2487";"N";"N";"151";3;5
"2487";"N";"N";"4101";10;5
"2487";"N";"N";"4103";5;15
"2488";"N";"N";"109";5;8
"2488";"N";"N";"1103";5;12
"2488";"N";"N";"162";2;4
"2489";"N";"N";"1103";2;8
"2489";"N";"N";"114";30;7
"2489";"N";"N";"2101";1;6
"2489";"N";"N";"4101";15;6
"2490";"N";"N";"104";3;1
"2490";"N";"N";"111";3;7
"2490";"N";"N";"1122";3;5
"2490";"N";"N";"114";10;10
"2490";"N";"N";"117";1;2
"2490";"N";"N";"138";2;2
"2490";"N";"N";"5122";1;2
"2492";"N";"N";"102";7;15
"2492";"N";"N";"1103";10;11
"2492";"N";"N";"1110";2;20
"2492";"N";"N";"1122";3;10
"2492";"N";"N";"114";35;13
"2492";"N";"N";"3101";3;8
"2492";"N";"N";"4101";2;9
"2492";"N";"N";"5122";2;10
"2493";"N";"N";"102";2;1
"2493";"N";"N";"1103";8;15
"2493";"N";"N";"114";20;11
"2493";"N";"N";"3101";5;7
"2493";"N";"N";"5122";2;5
"2494";"N";"N";"1103";25;6
"2494";"N";"N";"1122";2;7
"2494";"N";"N";"114";35;7
"2494";"N";"N";"117";2;10
"2494";"N";"N";"3101";10;5
"2494";"N";"N";"4101";10;5
"2494";"N";"N";"4102";2;3
"2494";"N";"N";"4103";5;15
"2494";"N";"N";"5122";1;2
"2495";"N";"N";"1103";20;6
"2495";"N";"N";"1122";15;15
"2495";"N";"N";"114";40;7
"2495";"N";"N";"128";2;2
"2495";"N";"N";"129";2;2
"2495";"N";"N";"2102";5;10
"2495";"N";"N";"4101";10;5
"2496";"N";"N";"1122";2;3
"2496";"N";"N";"114";5;10
"2496";"N";"N";"124";2;5
"2496";"N";"N";"4103";5;20
"2497";"N";"N";"105";2;5
"2497";"N";"N";"110";4;10
"2497";"N";"N";"1103";10;10
"2497";"N";"N";"111";1;1
"2497";"N";"N";"1122";1;2
"2497";"N";"N";"114";10;11
"2497";"N";"N";"117";2;15
"2497";"N";"N";"121";5;10
"2497";"N";"N";"162";1;7
"2497";"N";"N";"3101";3;5
"2499";"N";"N";"116";2;4
"2499";"N";"N";"119";5;10
"2499";"N";"N";"155";5;4
"2499";"N";"N";"4104";10;4
"2500";"N";"N";"117";1;10
"2500";"N";"N";"141";5;10
"2500";"N";"N";"3121";10;10
"2502";"N";"N";"116";1;1
"2503";"N";"N";"129";2;2
"2504";"N";"N";"119";2;4
"2504";"N";"N";"129";5;3
"2504";"N";"N";"2103";35;15
"2505";"N";"N";"1110";1;2
"2505";"N";"N";"127";1;1
"2505";"N";"N";"128";1;1
"2505";"N";"N";"162";5;2
"2505";"N";"N";"5101";1;2
"2505";"N";"N";"8104";1;1
"2506";"N";"N";"4104";1;1
"2507";"N";"N";"128";2;1
"2507";"N";"N";"129";15;1
"2507";"N";"N";"162";5;2
"2507";"N";"N";"4104";2;2
"2508";"N";"N";"1103";15;5
"2508";"N";"N";"119";7;17
"2508";"N";"N";"129";10;3
"2508";"N";"N";"155";5;5
"2508";"N";"N";"162";5;5
"2508";"N";"N";"2103";10;13
"2510";"N";"N";"1103";10;4
"2510";"N";"N";"119";15;2
"2510";"N";"N";"155";25;4
"2510";"N";"N";"2103";5;20
"2511";"N";"N";"129";3;3
"2511";"N";"N";"155";35;4
"2513";"N";"N";"119";1;2
"2513";"N";"N";"162";2;2
"2513";"N";"N";"3121";1;5
"2514";"N";"N";"119";35;25
"2514";"N";"N";"144";5;15
"2514";"N";"N";"162";2;3
"2514";"N";"N";"3121";35;25
"2515";"N";"N";"119";5;5
"2515";"N";"N";"129";15;2
"2515";"N";"N";"4104";20;3
"2516";"N";"N";"104";5;12
"2516";"N";"N";"114";2;2
"2516";"N";"N";"127";2;2
"2516";"N";"N";"157";2;2
"2516";"N";"N";"4101";5;5
"2517";"N";"N";"128";1;2
"2517";"N";"N";"129";2;2
"2517";"N";"N";"155";2;5
"2517";"N";"N";"5101";1;2
"2518";"N";"N";"109";5;5
"2518";"N";"N";"1103";5;5
"2518";"N";"N";"127";10;4
"2518";"N";"N";"129";15;2
"2518";"N";"N";"155";45;15
"2518";"N";"N";"4101";5;4
"2519";"N";"N";"124";10;10
"2519";"N";"N";"127";1;2
"2519";"N";"N";"138";1;2
"2519";"N";"N";"3101";2;2
"2519";"N";"N";"4101";10;10
"2519";"N";"N";"5101";10;10
"2520";"N";"N";"119";2;10
"2520";"N";"N";"126";2;2
"2520";"N";"N";"128";1;2
"2520";"N";"N";"157";10;5
"2520";"N";"N";"162";1;5
"2520";"N";"N";"2109";2;2
"2520";"N";"N";"3101";2;2
