EVI,NDVI,Specie,date,elev_code,sp_code
NA,NA,Pinus_sylvestris,19901024,low,sylvestris
NA,NA,Pinus_sylvestris,19901024,medium,sylvestris
NA,NA,Pinus_sylvestris,19901024,high,sylvestris
0.14599433281813495,0.4334984789222078,Pinus_halepensis,19910128,medium,halepensis
0.2047458519350887,0.34199826291476754,Pinus_halepensis,19910128,low,halepensis
NA,NA,Pinus_halepensis,19910128,high,halepensis
NA,NA,Pinus_nigra,19910128,low,nigra
NA,NA,Pinus_nigra,19910128,high,nigra
NA,NA,Pinus_nigra,19910128,medium,nigra
NA,NA,Pinus_pinaster,19910128,low,pinaster
NA,NA,Pinus_pinaster,19910128,medium,pinaster
NA,NA,Pinus_pinaster,19910128,high,pinaster
NA,NA,Pinus_sylvestris,19910128,low,sylvestris
NA,NA,Pinus_sylvestris,19910128,medium,sylvestris
NA,NA,Pinus_sylvestris,19910128,high,sylvestris
0.1402178591530642,0.28577709161920917,Pinus_halepensis,19910402,medium,halepensis
0.1973620090315456,0.3224651959562166,Pinus_halepensis,19910402,low,halepensis
NA,NA,Pinus_halepensis,19910402,high,halepensis
NA,NA,Pinus_nigra,19910402,low,nigra
NA,NA,Pinus_nigra,19910402,high,nigra
NA,NA,Pinus_nigra,19910402,medium,nigra
NA,NA,Pinus_pinaster,19910402,low,pinaster
NA,NA,Pinus_pinaster,19910402,medium,pinaster
NA,NA,Pinus_pinaster,19910402,high,pinaster
NA,NA,Pinus_sylvestris,19910402,low,sylvestris
NA,NA,Pinus_sylvestris,19910402,medium,sylvestris
NA,NA,Pinus_sylvestris,19910402,high,sylvestris
0.16281076244647535,0.3022081225117057,Pinus_halepensis,19910504,medium,halepensis
0.19620314571856717,0.3200690658523718,Pinus_halepensis,19910504,low,halepensis
NA,NA,Pinus_halepensis,19910504,high,halepensis
NA,NA,Pinus_nigra,19910504,low,nigra
NA,NA,Pinus_nigra,19910504,high,nigra
NA,NA,Pinus_nigra,19910504,medium,nigra
NA,NA,Pinus_pinaster,19910504,low,pinaster
NA,NA,Pinus_pinaster,19910504,medium,pinaster
NA,NA,Pinus_pinaster,19910504,high,pinaster
NA,NA,Pinus_sylvestris,19910504,low,sylvestris
NA,NA,Pinus_sylvestris,19910504,medium,sylvestris
NA,NA,Pinus_sylvestris,19910504,high,sylvestris
0.19779199339661577,0.3528909714668229,Pinus_halepensis,19910605,medium,halepensis
0.18181527440194453,0.3020844235832119,Pinus_halepensis,19910605,low,halepensis
NA,NA,Pinus_halepensis,19910605,high,halepensis
NA,NA,Pinus_nigra,19910605,low,nigra
NA,NA,Pinus_nigra,19910605,high,nigra
NA,NA,Pinus_nigra,19910605,medium,nigra
NA,NA,Pinus_pinaster,19910605,low,pinaster
NA,NA,Pinus_pinaster,19910605,medium,pinaster
NA,NA,Pinus_pinaster,19910605,high,pinaster
NA,NA,Pinus_sylvestris,19910605,low,sylvestris
NA,NA,Pinus_sylvestris,19910605,medium,sylvestris
NA,NA,Pinus_sylvestris,19910605,high,sylvestris
0.1934794899177084,0.33671796061022674,Pinus_halepensis,19910621,medium,halepensis
0.16736841000010497,0.27139894127480413,Pinus_halepensis,19910621,low,halepensis
NA,NA,Pinus_halepensis,19910621,high,halepensis
NA,NA,Pinus_nigra,19910621,low,nigra
NA,NA,Pinus_nigra,19910621,high,nigra
NA,NA,Pinus_nigra,19910621,medium,nigra
NA,NA,Pinus_pinaster,19910621,low,pinaster
NA,NA,Pinus_pinaster,19910621,medium,pinaster
NA,NA,Pinus_pinaster,19910621,high,pinaster
NA,NA,Pinus_sylvestris,19910621,low,sylvestris
NA,NA,Pinus_sylvestris,19910621,medium,sylvestris
NA,NA,Pinus_sylvestris,19910621,high,sylvestris
0.18119726386499543,0.3180395905329117,Pinus_halepensis,19910707,medium,halepensis
0.15694739152703596,0.25729240499427514,Pinus_halepensis,19910707,low,halepensis
NA,NA,Pinus_halepensis,19910707,high,halepensis
NA,NA,Pinus_nigra,19910707,low,nigra
NA,NA,Pinus_nigra,19910707,high,nigra
NA,NA,Pinus_nigra,19910707,medium,nigra
NA,NA,Pinus_pinaster,19910707,low,pinaster
NA,NA,Pinus_pinaster,19910707,medium,pinaster
NA,NA,Pinus_pinaster,19910707,high,pinaster
NA,NA,Pinus_sylvestris,19910707,low,sylvestris
NA,NA,Pinus_sylvestris,19910707,medium,sylvestris
NA,NA,Pinus_sylvestris,19910707,high,sylvestris
0.16764693910778258,0.2927445865068533,Pinus_halepensis,19910723,medium,halepensis
0.15560529790394462,0.24992657413752856,Pinus_halepensis,19910723,low,halepensis
NA,NA,Pinus_halepensis,19910723,high,halepensis
NA,NA,Pinus_nigra,19910723,low,nigra
NA,NA,Pinus_nigra,19910723,high,nigra
NA,NA,Pinus_nigra,19910723,medium,nigra
NA,NA,Pinus_pinaster,19910723,low,pinaster
NA,NA,Pinus_pinaster,19910723,medium,pinaster
NA,NA,Pinus_pinaster,19910723,high,pinaster
NA,NA,Pinus_sylvestris,19910723,low,sylvestris
NA,NA,Pinus_sylvestris,19910723,medium,sylvestris
NA,NA,Pinus_sylvestris,19910723,high,sylvestris
0.181189356383204,0.32669485271775456,Pinus_halepensis,19910808,medium,halepensis
0.15654026330667958,0.2496066852530752,Pinus_halepensis,19910808,low,halepensis
NA,NA,Pinus_halepensis,19910808,high,halepensis
NA,NA,Pinus_nigra,19910808,low,nigra
NA,NA,Pinus_nigra,19910808,high,nigra
NA,NA,Pinus_nigra,19910808,medium,nigra
NA,NA,Pinus_pinaster,19910808,low,pinaster
NA,NA,Pinus_pinaster,19910808,medium,pinaster
NA,NA,Pinus_pinaster,19910808,high,pinaster
NA,NA,Pinus_sylvestris,19910808,low,sylvestris
NA,NA,Pinus_sylvestris,19910808,medium,sylvestris
NA,NA,Pinus_sylvestris,19910808,high,sylvestris
0.17772132442414015,0.3191934331375589,Pinus_halepensis,19910824,medium,halepensis
0.15353004370182627,0.24634858812073995,Pinus_halepensis,19910824,low,halepensis
NA,NA,Pinus_halepensis,19910824,high,halepensis
NA,NA,Pinus_nigra,19910824,low,nigra
NA,NA,Pinus_nigra,19910824,high,nigra
NA,NA,Pinus_nigra,19910824,medium,nigra
NA,NA,Pinus_pinaster,19910824,low,pinaster
NA,NA,Pinus_pinaster,19910824,medium,pinaster
NA,NA,Pinus_pinaster,19910824,high,pinaster
NA,NA,Pinus_sylvestris,19910824,low,sylvestris
NA,NA,Pinus_sylvestris,19910824,medium,sylvestris
NA,NA,Pinus_sylvestris,19910824,high,sylvestris
0.17189542483660125,0.32520843091334883,Pinus_halepensis,19910909,medium,halepensis
0.16473131361409538,0.26837037573300526,Pinus_halepensis,19910909,low,halepensis
NA,NA,Pinus_halepensis,19910909,high,halepensis
NA,NA,Pinus_nigra,19910909,low,nigra
NA,NA,Pinus_nigra,19910909,high,nigra
NA,NA,Pinus_nigra,19910909,medium,nigra
NA,NA,Pinus_pinaster,19910909,low,pinaster
NA,NA,Pinus_pinaster,19910909,medium,pinaster
NA,NA,Pinus_pinaster,19910909,high,pinaster
NA,NA,Pinus_sylvestris,19910909,low,sylvestris
NA,NA,Pinus_sylvestris,19910909,medium,sylvestris
NA,NA,Pinus_sylvestris,19910909,high,sylvestris
NA,NA,Pinus_halepensis,19911011,medium,halepensis
NA,NA,Pinus_halepensis,19911011,low,halepensis
NA,NA,Pinus_halepensis,19911011,high,halepensis
NA,NA,Pinus_nigra,19911011,low,nigra
NA,NA,Pinus_nigra,19911011,high,nigra
NA,NA,Pinus_nigra,19911011,medium,nigra
NA,NA,Pinus_pinaster,19911011,low,pinaster
NA,NA,Pinus_pinaster,19911011,medium,pinaster
NA,NA,Pinus_pinaster,19911011,high,pinaster
NA,NA,Pinus_sylvestris,19911011,low,sylvestris
NA,NA,Pinus_sylvestris,19911011,medium,sylvestris
NA,NA,Pinus_sylvestris,19911011,high,sylvestris
0.17632589392848574,0.3409692559194221,Pinus_halepensis,19911027,medium,halepensis
0.20686790661545768,0.3425469545517292,Pinus_halepensis,19911027,low,halepensis
NA,NA,Pinus_halepensis,19911027,high,halepensis
NA,NA,Pinus_nigra,19911027,low,nigra
NA,NA,Pinus_nigra,19911027,high,nigra
NA,NA,Pinus_nigra,19911027,medium,nigra
NA,NA,Pinus_pinaster,19911027,low,pinaster
NA,NA,Pinus_pinaster,19911027,medium,pinaster
NA,NA,Pinus_pinaster,19911027,high,pinaster
NA,NA,Pinus_sylvestris,19911027,low,sylvestris
NA,NA,Pinus_sylvestris,19911027,medium,sylvestris
NA,NA,Pinus_sylvestris,19911027,high,sylvestris
0.15014788609870663,0.34753798279333686,Pinus_halepensis,19911112,medium,halepensis
0.21775029325680195,0.35016565939097294,Pinus_halepensis,19911112,low,halepensis
NA,NA,Pinus_halepensis,19911112,high,halepensis
NA,NA,Pinus_nigra,19911112,low,nigra
NA,NA,Pinus_nigra,19911112,high,nigra
NA,NA,Pinus_nigra,19911112,medium,nigra
NA,NA,Pinus_pinaster,19911112,low,pinaster
NA,NA,Pinus_pinaster,19911112,medium,pinaster
NA,NA,Pinus_pinaster,19911112,high,pinaster
NA,NA,Pinus_sylvestris,19911112,low,sylvestris
NA,NA,Pinus_sylvestris,19911112,medium,sylvestris
NA,NA,Pinus_sylvestris,19911112,high,sylvestris
0.14202380803677384,0.33937535614468295,Pinus_halepensis,19911230,medium,halepensis
0.23037256959171376,0.34525022429707586,Pinus_halepensis,19911230,low,halepensis
NA,NA,Pinus_halepensis,19911230,high,halepensis
NA,NA,Pinus_nigra,19911230,low,nigra
NA,NA,Pinus_nigra,19911230,high,nigra
NA,NA,Pinus_nigra,19911230,medium,nigra
NA,NA,Pinus_pinaster,19911230,low,pinaster
NA,NA,Pinus_pinaster,19911230,medium,pinaster
NA,NA,Pinus_pinaster,19911230,high,pinaster
NA,NA,Pinus_sylvestris,19911230,low,sylvestris
NA,NA,Pinus_sylvestris,19911230,medium,sylvestris
NA,NA,Pinus_sylvestris,19911230,high,sylvestris
0.12226161258067454,0.2427940124954579,Pinus_halepensis,19920131,medium,halepensis
0.19723263681105968,0.2782433003899948,Pinus_halepensis,19920131,low,halepensis
NA,NA,Pinus_halepensis,19920131,high,halepensis
NA,NA,Pinus_nigra,19920131,low,nigra
NA,NA,Pinus_nigra,19920131,high,nigra
NA,NA,Pinus_nigra,19920131,medium,nigra
NA,NA,Pinus_pinaster,19920131,low,pinaster
NA,NA,Pinus_pinaster,19920131,medium,pinaster
NA,NA,Pinus_pinaster,19920131,high,pinaster
NA,NA,Pinus_sylvestris,19920131,low,sylvestris
NA,NA,Pinus_sylvestris,19920131,medium,sylvestris
NA,NA,Pinus_sylvestris,19920131,high,sylvestris
0.1838995323744983,0.33452162228864446,Pinus_halepensis,19920420,medium,halepensis
0.18658366866969456,0.2952991486158216,Pinus_halepensis,19920420,low,halepensis
NA,NA,Pinus_halepensis,19920420,high,halepensis
NA,NA,Pinus_nigra,19920420,low,nigra
NA,NA,Pinus_nigra,19920420,high,nigra
NA,NA,Pinus_nigra,19920420,medium,nigra
NA,NA,Pinus_pinaster,19920420,low,pinaster
NA,NA,Pinus_pinaster,19920420,medium,pinaster
NA,NA,Pinus_pinaster,19920420,high,pinaster
NA,NA,Pinus_sylvestris,19920420,low,sylvestris
NA,NA,Pinus_sylvestris,19920420,medium,sylvestris
NA,NA,Pinus_sylvestris,19920420,high,sylvestris
0.1935887446362529,0.32152976851314846,Pinus_halepensis,19920623,medium,halepensis
0.16409244771234505,0.2531000990145692,Pinus_halepensis,19920623,low,halepensis
NA,NA,Pinus_halepensis,19920623,high,halepensis
NA,NA,Pinus_nigra,19920623,low,nigra
NA,NA,Pinus_nigra,19920623,high,nigra
NA,NA,Pinus_nigra,19920623,medium,nigra
NA,NA,Pinus_pinaster,19920623,low,pinaster
NA,NA,Pinus_pinaster,19920623,medium,pinaster
NA,NA,Pinus_pinaster,19920623,high,pinaster
NA,NA,Pinus_sylvestris,19920623,low,sylvestris
NA,NA,Pinus_sylvestris,19920623,medium,sylvestris
NA,NA,Pinus_sylvestris,19920623,high,sylvestris
0.22224748787248796,0.370971319657249,Pinus_halepensis,19920725,medium,halepensis
0.1800221952343063,0.280333177712071,Pinus_halepensis,19920725,low,halepensis
NA,NA,Pinus_halepensis,19920725,high,halepensis
NA,NA,Pinus_nigra,19920725,low,nigra
NA,NA,Pinus_nigra,19920725,high,nigra
NA,NA,Pinus_nigra,19920725,medium,nigra
NA,NA,Pinus_pinaster,19920725,low,pinaster
NA,NA,Pinus_pinaster,19920725,medium,pinaster
NA,NA,Pinus_pinaster,19920725,high,pinaster
NA,NA,Pinus_sylvestris,19920725,low,sylvestris
NA,NA,Pinus_sylvestris,19920725,medium,sylvestris
NA,NA,Pinus_sylvestris,19920725,high,sylvestris
0.20225615920821588,0.3654967437387999,Pinus_halepensis,19920810,medium,halepensis
0.18047597360644807,0.2875816993464053,Pinus_halepensis,19920810,low,halepensis
NA,NA,Pinus_halepensis,19920810,high,halepensis
NA,NA,Pinus_nigra,19920810,low,nigra
NA,NA,Pinus_nigra,19920810,high,nigra
NA,NA,Pinus_nigra,19920810,medium,nigra
NA,NA,Pinus_pinaster,19920810,low,pinaster
NA,NA,Pinus_pinaster,19920810,medium,pinaster
NA,NA,Pinus_pinaster,19920810,high,pinaster
NA,NA,Pinus_sylvestris,19920810,low,sylvestris
NA,NA,Pinus_sylvestris,19920810,medium,sylvestris
NA,NA,Pinus_sylvestris,19920810,high,sylvestris
0.18695156632105436,0.3393406553276182,Pinus_halepensis,19920911,medium,halepensis
0.1740018293590862,0.27564024016664623,Pinus_halepensis,19920911,low,halepensis
NA,NA,Pinus_halepensis,19920911,high,halepensis
NA,NA,Pinus_nigra,19920911,low,nigra
NA,NA,Pinus_nigra,19920911,high,nigra
NA,NA,Pinus_nigra,19920911,medium,nigra
NA,NA,Pinus_pinaster,19920911,low,pinaster
NA,NA,Pinus_pinaster,19920911,medium,pinaster
NA,NA,Pinus_pinaster,19920911,high,pinaster
NA,NA,Pinus_sylvestris,19920911,low,sylvestris
NA,NA,Pinus_sylvestris,19920911,medium,sylvestris
NA,NA,Pinus_sylvestris,19920911,high,sylvestris
0.19894175004043524,0.3703805091705446,Pinus_halepensis,19920927,medium,halepensis
0.18638703283353056,0.29768830847310773,Pinus_halepensis,19920927,low,halepensis
NA,NA,Pinus_halepensis,19920927,high,halepensis
NA,NA,Pinus_nigra,19920927,low,nigra
NA,NA,Pinus_nigra,19920927,high,nigra
NA,NA,Pinus_nigra,19920927,medium,nigra
NA,NA,Pinus_pinaster,19920927,low,pinaster
NA,NA,Pinus_pinaster,19920927,medium,pinaster
NA,NA,Pinus_pinaster,19920927,high,pinaster
NA,NA,Pinus_sylvestris,19920927,low,sylvestris
NA,NA,Pinus_sylvestris,19920927,medium,sylvestris
NA,NA,Pinus_sylvestris,19920927,high,sylvestris
0.19132270719024097,0.47844508310864864,Pinus_halepensis,19921114,medium,halepensis
0.24144846671820552,0.39619267281722154,Pinus_halepensis,19921114,low,halepensis
NA,NA,Pinus_halepensis,19921114,high,halepensis
NA,NA,Pinus_nigra,19921114,low,nigra
NA,NA,Pinus_nigra,19921114,high,nigra
NA,NA,Pinus_nigra,19921114,medium,nigra
NA,NA,Pinus_pinaster,19921114,low,pinaster
NA,NA,Pinus_pinaster,19921114,medium,pinaster
NA,NA,Pinus_pinaster,19921114,high,pinaster
NA,NA,Pinus_sylvestris,19921114,low,sylvestris
NA,NA,Pinus_sylvestris,19921114,medium,sylvestris
NA,NA,Pinus_sylvestris,19921114,high,sylvestris
0.18787819035529865,0.45756422324997614,Pinus_halepensis,19921130,medium,halepensis
0.22304708771851836,0.37716540813885946,Pinus_halepensis,19921130,low,halepensis
NA,NA,Pinus_halepensis,19921130,high,halepensis
NA,NA,Pinus_nigra,19921130,low,nigra
NA,NA,Pinus_nigra,19921130,high,nigra
NA,NA,Pinus_nigra,19921130,medium,nigra
NA,NA,Pinus_pinaster,19921130,low,pinaster
NA,NA,Pinus_pinaster,19921130,medium,pinaster
NA,NA,Pinus_pinaster,19921130,high,pinaster
NA,NA,Pinus_sylvestris,19921130,low,sylvestris
NA,NA,Pinus_sylvestris,19921130,medium,sylvestris
NA,NA,Pinus_sylvestris,19921130,high,sylvestris
0.1600770103657992,0.4221909725937361,Pinus_halepensis,19930101,medium,halepensis
0.22884029892056473,0.3599620042745192,Pinus_halepensis,19930101,low,halepensis
NA,NA,Pinus_halepensis,19930101,high,halepensis
NA,NA,Pinus_nigra,19930101,low,nigra
NA,NA,Pinus_nigra,19930101,high,nigra
NA,NA,Pinus_nigra,19930101,medium,nigra
NA,NA,Pinus_pinaster,19930101,low,pinaster
NA,NA,Pinus_pinaster,19930101,medium,pinaster
NA,NA,Pinus_pinaster,19930101,high,pinaster
NA,NA,Pinus_sylvestris,19930101,low,sylvestris
NA,NA,Pinus_sylvestris,19930101,medium,sylvestris
NA,NA,Pinus_sylvestris,19930101,high,sylvestris
0.18875502008032125,0.44732113144758734,Pinus_halepensis,19930218,medium,halepensis
0.23597270176329985,0.3822646611171103,Pinus_halepensis,19930218,low,halepensis
NA,NA,Pinus_halepensis,19930218,high,halepensis
NA,NA,Pinus_nigra,19930218,low,nigra
NA,NA,Pinus_nigra,19930218,high,nigra
NA,NA,Pinus_nigra,19930218,medium,nigra
NA,NA,Pinus_pinaster,19930218,low,pinaster
NA,NA,Pinus_pinaster,19930218,medium,pinaster
NA,NA,Pinus_pinaster,19930218,high,pinaster
NA,NA,Pinus_sylvestris,19930218,low,sylvestris
NA,NA,Pinus_sylvestris,19930218,medium,sylvestris
NA,NA,Pinus_sylvestris,19930218,high,sylvestris
0.20576336935439185,0.39628389851064866,Pinus_halepensis,19930423,medium,halepensis
0.1903671943002675,0.30901277344772077,Pinus_halepensis,19930423,low,halepensis
NA,NA,Pinus_halepensis,19930423,high,halepensis
NA,NA,Pinus_nigra,19930423,low,nigra
NA,NA,Pinus_nigra,19930423,high,nigra
NA,NA,Pinus_nigra,19930423,medium,nigra
NA,NA,Pinus_pinaster,19930423,low,pinaster
NA,NA,Pinus_pinaster,19930423,medium,pinaster
NA,NA,Pinus_pinaster,19930423,high,pinaster
NA,NA,Pinus_sylvestris,19930423,low,sylvestris
NA,NA,Pinus_sylvestris,19930423,medium,sylvestris
NA,NA,Pinus_sylvestris,19930423,high,sylvestris
NA,NA,Pinus_halepensis,19930610,medium,halepensis
0.17789304500292233,0.28628906041242,Pinus_halepensis,19930610,low,halepensis
NA,NA,Pinus_halepensis,19930610,high,halepensis
NA,NA,Pinus_nigra,19930610,low,nigra
NA,NA,Pinus_nigra,19930610,high,nigra
NA,NA,Pinus_nigra,19930610,medium,nigra
NA,NA,Pinus_pinaster,19930610,low,pinaster
NA,NA,Pinus_pinaster,19930610,medium,pinaster
NA,NA,Pinus_pinaster,19930610,high,pinaster
NA,NA,Pinus_sylvestris,19930610,low,sylvestris
NA,NA,Pinus_sylvestris,19930610,medium,sylvestris
NA,NA,Pinus_sylvestris,19930610,high,sylvestris
0.19150883254159212,0.33047819529466804,Pinus_halepensis,19930712,medium,halepensis
0.15175298239928714,0.23904200474212017,Pinus_halepensis,19930712,low,halepensis
NA,NA,Pinus_halepensis,19930712,high,halepensis
NA,NA,Pinus_nigra,19930712,low,nigra
NA,NA,Pinus_nigra,19930712,high,nigra
NA,NA,Pinus_nigra,19930712,medium,nigra
NA,NA,Pinus_pinaster,19930712,low,pinaster
NA,NA,Pinus_pinaster,19930712,medium,pinaster
NA,NA,Pinus_pinaster,19930712,high,pinaster
NA,NA,Pinus_sylvestris,19930712,low,sylvestris
NA,NA,Pinus_sylvestris,19930712,medium,sylvestris
NA,NA,Pinus_sylvestris,19930712,high,sylvestris
0.1913434173903072,0.34745011658822417,Pinus_halepensis,19930813,medium,halepensis
0.14444455908298331,0.23355627341249968,Pinus_halepensis,19930813,low,halepensis
NA,NA,Pinus_halepensis,19930813,high,halepensis
NA,NA,Pinus_nigra,19930813,low,nigra
NA,NA,Pinus_nigra,19930813,high,nigra
NA,NA,Pinus_nigra,19930813,medium,nigra
NA,NA,Pinus_pinaster,19930813,low,pinaster
NA,NA,Pinus_pinaster,19930813,medium,pinaster
NA,NA,Pinus_pinaster,19930813,high,pinaster
NA,NA,Pinus_sylvestris,19930813,low,sylvestris
NA,NA,Pinus_sylvestris,19930813,medium,sylvestris
NA,NA,Pinus_sylvestris,19930813,high,sylvestris
0.17647812067098936,0.37163487252629707,Pinus_halepensis,19930930,medium,halepensis
0.14262263628029928,0.248317052184036,Pinus_halepensis,19930930,low,halepensis
NA,NA,Pinus_halepensis,19930930,high,halepensis
NA,NA,Pinus_nigra,19930930,low,nigra
NA,NA,Pinus_nigra,19930930,high,nigra
NA,NA,Pinus_nigra,19930930,medium,nigra
NA,NA,Pinus_pinaster,19930930,low,pinaster
NA,NA,Pinus_pinaster,19930930,medium,pinaster
NA,NA,Pinus_pinaster,19930930,high,pinaster
NA,NA,Pinus_sylvestris,19930930,low,sylvestris
NA,NA,Pinus_sylvestris,19930930,medium,sylvestris
NA,NA,Pinus_sylvestris,19930930,high,sylvestris
0.1875126058894716,0.5455166780576439,Pinus_halepensis,19931203,medium,halepensis
0.20978283786632937,0.37194265835576495,Pinus_halepensis,19931203,low,halepensis
NA,NA,Pinus_halepensis,19931203,high,halepensis
NA,NA,Pinus_nigra,19931203,low,nigra
NA,NA,Pinus_nigra,19931203,high,nigra
NA,NA,Pinus_nigra,19931203,medium,nigra
NA,NA,Pinus_pinaster,19931203,low,pinaster
NA,NA,Pinus_pinaster,19931203,medium,pinaster
NA,NA,Pinus_pinaster,19931203,high,pinaster
NA,NA,Pinus_sylvestris,19931203,low,sylvestris
NA,NA,Pinus_sylvestris,19931203,medium,sylvestris
NA,NA,Pinus_sylvestris,19931203,high,sylvestris
0.1709281153027467,0.499948856081012,Pinus_halepensis,19931219,medium,halepensis
0.20071680798426828,0.35394862842470104,Pinus_halepensis,19931219,low,halepensis
NA,NA,Pinus_halepensis,19931219,high,halepensis
NA,NA,Pinus_nigra,19931219,low,nigra
NA,NA,Pinus_nigra,19931219,high,nigra
NA,NA,Pinus_nigra,19931219,medium,nigra
NA,NA,Pinus_pinaster,19931219,low,pinaster
NA,NA,Pinus_pinaster,19931219,medium,pinaster
NA,NA,Pinus_pinaster,19931219,high,pinaster
NA,NA,Pinus_sylvestris,19931219,low,sylvestris
NA,NA,Pinus_sylvestris,19931219,medium,sylvestris
NA,NA,Pinus_sylvestris,19931219,high,sylvestris
0.18550880494690145,0.4484490398818316,Pinus_halepensis,19940120,medium,halepensis
0.2440039299543431,0.3947806868412105,Pinus_halepensis,19940120,low,halepensis
NA,NA,Pinus_halepensis,19940120,high,halepensis
NA,NA,Pinus_nigra,19940120,low,nigra
NA,NA,Pinus_nigra,19940120,high,nigra
NA,NA,Pinus_nigra,19940120,medium,nigra
NA,NA,Pinus_pinaster,19940120,low,pinaster
NA,NA,Pinus_pinaster,19940120,medium,pinaster
NA,NA,Pinus_pinaster,19940120,high,pinaster
NA,NA,Pinus_sylvestris,19940120,low,sylvestris
NA,NA,Pinus_sylvestris,19940120,medium,sylvestris
NA,NA,Pinus_sylvestris,19940120,high,sylvestris
0.22690025080082443,0.5093689424940772,Pinus_halepensis,19940309,medium,halepensis
0.19477011183748444,0.3277408157361874,Pinus_halepensis,19940309,low,halepensis
NA,NA,Pinus_halepensis,19940309,high,halepensis
NA,NA,Pinus_nigra,19940309,low,nigra
NA,NA,Pinus_nigra,19940309,high,nigra
NA,NA,Pinus_nigra,19940309,medium,nigra
NA,NA,Pinus_pinaster,19940309,low,pinaster
NA,NA,Pinus_pinaster,19940309,medium,pinaster
NA,NA,Pinus_pinaster,19940309,high,pinaster
NA,NA,Pinus_sylvestris,19940309,low,sylvestris
NA,NA,Pinus_sylvestris,19940309,medium,sylvestris
NA,NA,Pinus_sylvestris,19940309,high,sylvestris
0.2072664482632194,0.3564329891188786,Pinus_halepensis,19940325,medium,halepensis
0.18468478404729344,0.2811085929690421,Pinus_halepensis,19940325,low,halepensis
NA,NA,Pinus_halepensis,19940325,high,halepensis
NA,NA,Pinus_nigra,19940325,low,nigra
NA,NA,Pinus_nigra,19940325,high,nigra
NA,NA,Pinus_nigra,19940325,medium,nigra
NA,NA,Pinus_pinaster,19940325,low,pinaster
NA,NA,Pinus_pinaster,19940325,medium,pinaster
